0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99996 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99996 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99997 
0.00000 0.00000 0.99997 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 0.99997 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99997 
0.00000 0.00000 0.99996 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99998 
0.00000 0.00000 0.99997 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99999 
0.00000 0.00000 0.99999 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
0.00000 0.00000 0.99996 
0.00000 0.00000 0.99996 
0.00000 0.00000 0.99997 
0.00000 0.00000 0.99997 
0.00000 0.00000 1.00000 
0.00000 0.00000 1.00000 
